File Name,Full File Path,Photo Type,Date Created,Date Modified,Date Taken,File Extension,File Size,Dimensions,Folder/Album Name,Camera Model/Settings,Location/GPS Data
1995_June_0069.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0069.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:49,,.jpg,3800703,3540x2400,1995_June,,
1995_June_0069_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0069_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:09:49,,.jpg,5328705,3540x2400,1995_June,,
1995_June_0070.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0070.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:50,,.jpg,3731927,3564x2400,1995_June,,
1995_June_0070_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0070_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:09:50,,.jpg,5158538,3564x2400,1995_June,,
1995_June_0071.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0071.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:51,,.jpg,3789964,3556x2400,1995_June,,
1995_June_0071_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0071_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:09:52,,.jpg,5472086,3556x2400,1995_June,,
1995_June_0072.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0072.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:53,,.jpg,3612138,3548x2400,1995_June,,
1995_June_0072_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0072_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:09:53,,.jpg,5465115,3548x2400,1995_June,,
1995_June_0073.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0073.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:54,,.jpg,3701347,3556x2400,1995_June,,
1995_June_0073_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0073_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:09:54,,.jpg,5973434,3556x2400,1995_June,,
1995_June_0074.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0074.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:56,,.jpg,3742337,3572x2400,1995_June,,
1995_June_0074_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0074_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:09:56,,.jpg,6037030,3572x2400,1995_June,,
1995_June_0075.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0075.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:57,,.jpg,3739664,3556x2400,1995_June,,
1995_June_0075_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0075_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:09:57,,.jpg,5730053,3556x2400,1995_June,,
1995_June_0076.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0076.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:09:59,,.jpg,3565426,3556x2408,1995_June,,
1995_June_0076_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0076_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:09:59,,.jpg,4451530,3556x2408,1995_June,,
1995_June_0077.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0077.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:48,,.jpg,3997624,3540x2400,1995_June,,
1995_June_0077_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0077_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:14:48,,.jpg,5914361,3540x2400,1995_June,,
1995_June_0078.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0078.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:49,,.jpg,3756854,3532x2400,1995_June,,
1995_June_0078_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0078_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:14:49,,.jpg,5334277,3532x2400,1995_June,,
1995_June_0079.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0079.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:51,,.jpg,4139784,3564x2400,1995_June,,
1995_June_0079_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0079_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:14:51,,.jpg,5784775,3564x2400,1995_June,,
1995_June_0080.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0080.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:14:52,,.jpg,3658835,3540x2400,1995_June,,
1995_June_0080_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0080_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:14:52,,.jpg,5273119,3540x2400,1995_June,,
1995_June_0081.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0081.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:14:53,,.jpg,3699478,3532x2392,1995_June,,
1995_June_0081_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0081_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:14:53,,.jpg,5327499,3532x2392,1995_June,,
1995_June_0082.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0082.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:54,,.jpg,3976523,3532x2400,1995_June,,
1995_June_0082_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0082_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:14:55,,.jpg,5532525,3532x2400,1995_June,,
1995_June_0083.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0083.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:56,,.jpg,3910006,3564x2400,1995_June,,
1995_June_0083_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0083_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:14:56,,.jpg,5899571,3564x2400,1995_June,,
1995_June_0084.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0084.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:57,,.jpg,3620326,3540x2400,1995_June,,
1995_June_0084_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0084_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:14:57,,.jpg,5625807,3540x2400,1995_June,,
1995_June_0085.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0085.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:14:59,,.jpg,3975949,3548x2400,1995_June,,
1995_June_0085_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0085_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:14:59,,.jpg,5533644,3548x2400,1995_June,,
1995_June_0086.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0086.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:00,,.jpg,3725205,3548x2400,1995_June,,
1995_June_0086_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0086_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:00,,.jpg,6519482,3548x2400,1995_June,,
1995_June_0087.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0087.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:01,,.jpg,3781886,3564x2400,1995_June,,
1995_June_0087_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0087_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:02,,.jpg,5574018,3564x2400,1995_June,,
1995_June_0088.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0088.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:03,,.jpg,3713073,3556x2392,1995_June,,
1995_June_0088_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0088_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:03,,.jpg,6206685,3556x2392,1995_June,,
1995_June_0089.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0089.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:04,,.jpg,4060342,3540x2400,1995_June,,
1995_June_0089_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0089_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:04,,.jpg,5962109,3540x2400,1995_June,,
1995_June_0090.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0090.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:06,,.jpg,4163534,3548x2400,1995_June,,
1995_June_0090_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0090_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:06,,.jpg,6175935,3548x2400,1995_June,,
1995_June_0091.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0091.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:07,,.jpg,4077224,3548x2400,1995_June,,
1995_June_0091_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0091_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:07,,.jpg,5955477,3548x2400,1995_June,,
1995_June_0092.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0092.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:09,,.jpg,3738071,3548x2392,1995_June,,
1995_June_0092_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0092_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:09,,.jpg,6219535,3548x2392,1995_June,,
1995_June_0093.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0093.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:10,,.jpg,3892735,3548x2392,1995_June,,
1995_June_0093_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0093_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:10,,.jpg,6016476,3548x2392,1995_June,,
1995_June_0094.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0094.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:15:11,,.jpg,4255775,3540x2408,1995_June,,
1995_June_0094_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0094_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:11,,.jpg,6066408,3540x2408,1995_June,,
1995_June_0095.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0095.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:15:13,,.jpg,4149480,3556x2400,1995_June,,
1995_June_0095_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0095_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:13,,.jpg,6118174,3556x2400,1995_June,,
1995_June_0096.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0096.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:14,,.jpg,4071272,3540x2408,1995_June,,
1995_June_0096_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0096_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:14,,.jpg,5663323,3540x2408,1995_June,,
1995_June_0097.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0097.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:16,,.jpg,3912902,3548x2408,1995_June,,
1995_June_0097_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0097_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:16,,.jpg,5530765,3548x2408,1995_June,,
1995_June_0098.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0098.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:17,,.jpg,3618811,3532x2400,1995_June,,
1995_June_0098_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0098_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:17,,.jpg,5106626,3532x2400,1995_June,,
1995_June_0099.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0099.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:18,,.jpg,4066505,3548x2408,1995_June,,
1995_June_0099_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0099_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:18,,.jpg,5574630,3548x2408,1995_June,,
1995_June_0100.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0100.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:20,,.jpg,4019119,3564x2408,1995_June,,
1995_June_0100_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0100_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:20,,.jpg,5718152,3564x2408,1995_June,,
1995_June_0101.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0101.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:21,,.jpg,3711081,3548x2408,1995_June,,
1995_June_0101_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0101_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:21,,.jpg,4626919,3548x2408,1995_June,,
1995_June_0102.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0102.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:22,,.jpg,3897120,3548x2392,1995_June,,
1995_June_0102_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0102_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:23,,.jpg,4782122,3548x2392,1995_June,,
1995_June_0103.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0103.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:24,,.jpg,3653188,3540x2408,1995_June,,
1995_June_0103_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0103_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:24,,.jpg,4488485,3540x2408,1995_June,,
1995_June_0104.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0104.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:25,,.jpg,3627704,3548x2408,1995_June,,
1995_June_0104_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0104_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:25,,.jpg,4920496,3548x2408,1995_June,,
1995_June_0105.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0105.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:27,,.jpg,3699222,3548x2408,1995_June,,
1995_June_0105_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0105_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:27,,.jpg,4528854,3548x2408,1995_June,,
1995_June_0106.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0106.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:28,,.jpg,3573999,3532x2400,1995_June,,
1995_June_0106_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0106_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:28,,.jpg,5378225,3532x2400,1995_June,,
1995_June_0107.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0107.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:29,,.jpg,3881329,3540x2408,1995_June,,
1995_June_0107_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0107_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:15:29,,.jpg,5571861,3540x2408,1995_June,,
1995_June_0108.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0108.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:31,,.jpg,3788626,3548x2408,1995_June,,
1995_June_0108_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0108_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:31,,.jpg,6006288,3548x2408,1995_June,,
1995_June_0109.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0109.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:15:32,,.jpg,3934050,3540x2400,1995_June,,
1995_June_0109_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0109_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:32,,.jpg,5851040,3540x2400,1995_June,,
1995_June_0110.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0110.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:34,,.jpg,3603861,3548x2400,1995_June,,
1995_June_0110_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0110_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:34,,.jpg,6180253,3548x2400,1995_June,,
1995_June_0111.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0111.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:35,,.jpg,3957548,3540x2400,1995_June,,
1995_June_0111_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0111_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:35,,.jpg,5663258,3540x2400,1995_June,,
1995_June_0112.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0112.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:36,,.jpg,3590391,3516x2408,1995_June,,
1995_June_0112_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0112_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:15:36,,.jpg,4446313,3516x2408,1995_June,,
1995_June_0113.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0113.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:15:38,,.jpg,3951156,3580x2400,1995_June,,
1995_June_0113_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0113_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:15:38,,.jpg,4926428,3580x2400,1995_June,,
1995_June_0114.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0114.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:04,,.jpg,3819986,3548x2392,1995_June,,
1995_June_0114_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0114_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:20:04,,.jpg,6111944,3548x2392,1995_June,,
1995_June_0115.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0115.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:06,,.jpg,3777760,3540x2400,1995_June,,
1995_June_0115_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0115_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:06,,.jpg,4855416,3540x2400,1995_June,,
1995_June_0116.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0116.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:07,,.jpg,3641954,3540x2400,1995_June,,
1995_June_0116_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0116_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:20:07,,.jpg,5962889,3540x2400,1995_June,,
1995_June_0117.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0117.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:08,,.jpg,3797832,3548x2392,1995_June,,
1995_June_0117_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0117_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:08,,.jpg,4706376,3548x2392,1995_June,,
1995_June_0118.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0118.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:10,,.jpg,3612003,3532x2400,1995_June,,
1995_June_0118_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0118_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:10,,.jpg,5605666,3532x2400,1995_June,,
1995_June_0119.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0119.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:11,,.jpg,3624842,3548x2392,1995_June,,
1995_June_0119_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0119_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:11,,.jpg,5531707,3548x2392,1995_June,,
1995_June_0120.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0120.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:13,,.jpg,3895616,3540x2400,1995_June,,
1995_June_0120_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0120_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:13,,.jpg,5628990,3540x2400,1995_June,,
1995_June_0121.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0121.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:20:14,,.jpg,3459091,3540x2400,1995_June,,
1995_June_0121_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0121_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:14,,.jpg,5406179,3540x2400,1995_June,,
1995_June_0122.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0122.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:20:15,,.jpg,3443065,3548x2400,1995_June,,
1995_June_0122_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0122_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:15,,.jpg,5839834,3548x2400,1995_June,,
1995_June_0123.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0123.jpg,Original,2025-02-26 22:36:44,2024-11-28 20:20:17,,.jpg,4054122,3556x2400,1995_June,,
1995_June_0123_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0123_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:17,,.jpg,5909568,3556x2400,1995_June,,
1995_June_0124.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0124.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:18,,.jpg,3985219,3540x2392,1995_June,,
1995_June_0124_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0124_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:18,,.jpg,5803567,3540x2392,1995_June,,
1995_June_0125.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0125.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:20,,.jpg,4162634,3548x2392,1995_June,,
1995_June_0125_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0125_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:20,,.jpg,5836271,3548x2392,1995_June,,
1995_June_0126.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0126.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:21,,.jpg,3887956,3540x2400,1995_June,,
1995_June_0126_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0126_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:21,,.jpg,5691389,3540x2400,1995_June,,
1995_June_0127.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0127.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:22,,.jpg,3620460,3540x2408,1995_June,,
1995_June_0127_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0127_a.jpg,Enhanced,2025-02-26 22:36:44,2024-11-28 20:20:22,,.jpg,5856452,3540x2408,1995_June,,
1995_June_0128.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0128.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:24,,.jpg,3379482,3548x2400,1995_June,,
1995_June_0128_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0128_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:24,,.jpg,5870375,3548x2400,1995_June,,
1995_June_0129.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0129.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:25,,.jpg,3646856,3548x2392,1995_June,,
1995_June_0129_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0129_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:20:25,,.jpg,5856793,3548x2392,1995_June,,
1995_June_0130.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0130.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:27,,.jpg,4026608,3548x2408,1995_June,,
1995_June_0130_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0130_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:20:27,,.jpg,5755193,3548x2408,1995_June,,
1995_June_0131.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0131.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:28,,.jpg,3862939,3548x2400,1995_June,,
1995_June_0131_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0131_a.jpg,Enhanced,2025-02-26 22:36:43,2024-11-28 20:20:28,,.jpg,5785336,3548x2400,1995_June,,
1995_June_0132.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0132.jpg,Original,2025-02-26 22:36:43,2024-11-28 20:20:29,,.jpg,3980256,3548x2408,1995_June,,
1995_June_0132_a.jpg,/Users/bryceharmon/Desktop/Family Photos copy/1995_June/1995_June_0132_a.jpg,Enhanced,2025-02-26 22:36:42,2024-11-28 20:20:29,,.jpg,5718628,3548x2408,1995_June,,
